raw score	probability
3.000000	0.965636
2.500000	0.939542
2.000000	0.942514
1.500000	0.949706
1.000000	0.949623
0.500000	0.939080
0.000000	0.922235
-0.500000	0.875225
-1.000000	0.855342
-1.500000	0.858418
-2.000000	0.791459
-2.500000	0.752872
-3.000000	0.833333
-9.000000	0.666667
-20.000000	0.000000
