raw score	probability
3.000000	0.789126
2.500000	0.808183
2.000000	0.805556
1.500000	0.708333
1.000000	0.692308
0.500000	0.626168
0.000000	0.567435
-0.500000	0.365709
-1.000000	0.268851
-1.500000	0.211557
-2.000000	0.173138
-2.500000	0.107319
-3.000000	0.066007
-9.000000	0.062893
-20.000000	0.000000
