raw score	probability
3.000000	0.987805
2.500000	0.984615
2.000000	0.971014
1.500000	0.943396
1.000000	0.879562
0.500000	0.875655
0.000000	0.870103
-0.500000	0.848624
-1.000000	0.767045
-1.500000	0.650189
-2.000000	0.652778
-2.500000	0.604167
-3.000000	0.592708
-9.000000	0.300000
-20.000000	0.000000
