raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.976744
1.500000	0.909895
1.000000	0.860606
0.500000	0.747104
0.000000	0.668543
-0.500000	0.566816
-1.000000	0.426531
-1.500000	0.306020
-2.000000	0.271698
-2.500000	0.205479
-3.000000	0.134998
-9.000000	0.166667
-20.000000	0.000000
