raw score	probability
3.000000	0.795918
2.500000	0.795918
2.000000	0.795918
1.500000	0.793793
1.000000	0.936458
0.500000	0.927711
0.000000	0.826207
-0.500000	0.741335
-1.000000	0.479866
-1.500000	0.297597
-2.000000	0.155388
-2.500000	0.065476
-3.000000	0.045033
-9.000000	0.028689
-20.000000	0.000000
