raw score	probability
3.000000	0.984496
2.500000	0.924793
2.000000	0.948020
1.500000	0.941728
1.000000	0.945509
0.500000	0.937449
0.000000	0.870170
-0.500000	0.853321
-1.000000	0.834862
-1.500000	0.791531
-2.000000	0.739336
-2.500000	0.650156
-3.000000	0.880952
-9.000000	0.761905
-20.000000	0.000000
