raw score	probability
3.000000	0.000000
2.500000	0.352941
2.000000	0.352941
1.500000	0.176923
1.000000	0.176923
0.500000	0.173598
0.000000	0.168901
-0.500000	0.073069
-1.000000	0.045845
-1.500000	0.038886
-2.000000	0.027748
-2.500000	0.021186
-3.000000	0.013106
-9.000000	0.004032
-20.000000	0.000000
