raw score	probability
3.000000	0.000000
2.500000	0.000000
2.000000	0.000000
1.500000	0.000000
1.000000	0.354839
0.500000	0.354839
0.000000	0.166524
-0.500000	0.077760
-1.000000	0.056250
-1.500000	0.032928
-2.000000	0.026476
-2.500000	0.019511
-3.000000	0.016952
-9.000000	0.012175
-20.000000	0.000000
