raw score	probability
3.000000	1.000000
2.500000	0.905882
2.000000	0.850102
1.500000	0.825786
1.000000	0.786058
0.500000	0.756599
0.000000	0.687241
-0.500000	0.619270
-1.000000	0.459071
-1.500000	0.456763
-2.000000	0.395048
-2.500000	0.262777
-3.000000	0.086957
-9.000000	0.000000
-20.000000	0.000000
