raw score	probability
3.000000	0.758621
2.500000	0.758621
2.000000	0.758621
1.500000	0.758621
1.000000	0.758621
0.500000	0.714286
0.000000	0.645051
-0.500000	0.454194
-1.000000	0.344863
-1.500000	0.247289
-2.000000	0.123016
-2.500000	0.081967
-3.000000	0.080807
-9.000000	0.105505
-20.000000	0.000000
