raw score	probability
3.000000	0.920000
2.500000	0.844156
2.000000	0.835616
1.500000	0.826087
1.000000	0.813043
0.500000	0.733513
0.000000	0.598174
-0.500000	0.396898
-1.000000	0.320748
-1.500000	0.286346
-2.000000	0.128846
-2.500000	0.095064
-3.000000	0.053912
-9.000000	0.028037
-20.000000	0.000000
