raw score	probability
3.000000	1.000000
2.500000	0.882353
2.000000	0.896226
1.500000	0.896226
1.000000	0.894192
0.500000	0.878361
0.000000	0.835374
-0.500000	0.706667
-1.000000	0.496774
-1.500000	0.402233
-2.000000	0.281250
-2.500000	0.203125
-3.000000	0.071429
-9.000000	0.000000
-20.000000	0.000000
