raw score	probability
3.000000	0.477308
2.500000	0.567896
2.000000	0.583867
1.500000	0.485380
1.000000	0.477477
0.500000	0.461912
0.000000	0.319965
-0.500000	0.219889
-1.000000	0.115354
-1.500000	0.059047
-2.000000	0.049160
-2.500000	0.040907
-3.000000	0.026705
-9.000000	0.006612
-20.000000	0.000000
