raw score	probability
3.000000	0.920012
2.500000	0.870111
2.000000	0.841530
1.500000	0.837439
1.000000	0.843630
0.500000	0.848604
0.000000	0.839058
-0.500000	0.775147
-1.000000	0.702939
-1.500000	0.621564
-2.000000	0.575031
-2.500000	0.589268
-3.000000	0.520000
-9.000000	0.416667
-20.000000	0.000000
