raw score	probability
3.000000	0.750000
2.500000	0.750000
2.000000	0.621622
1.500000	0.621622
1.000000	0.621622
0.500000	0.606061
0.000000	0.136842
-0.500000	0.087315
-1.000000	0.064138
-1.500000	0.050422
-2.000000	0.025231
-2.500000	0.012848
-3.000000	0.000000
-9.000000	0.000000
-20.000000	0.000000
