raw score	probability
3.000000	0.425532
2.500000	0.425532
2.000000	0.400000
1.500000	0.399346
1.000000	0.463804
0.500000	0.318912
0.000000	0.252295
-0.500000	0.153162
-1.000000	0.072033
-1.500000	0.030416
-2.000000	0.022179
-2.500000	0.012616
-3.000000	0.009648
-9.000000	0.006946
-20.000000	0.000000
