raw score	probability
3.000000	1.000000
2.500000	0.956835
2.000000	0.940649
1.500000	0.938772
1.000000	0.946018
0.500000	0.929270
0.000000	0.896721
-0.500000	0.879717
-1.000000	0.841026
-1.500000	0.767970
-2.000000	0.626050
-2.500000	0.428571
-3.000000	0.339286
-9.000000	0.156250
-20.000000	0.000000
