raw score	probability
3.000000	0.372504
2.500000	0.602151
2.000000	0.602151
1.500000	0.602151
1.000000	0.520288
0.500000	0.401042
0.000000	0.299712
-0.500000	0.198651
-1.000000	0.150073
-1.500000	0.111704
-2.000000	0.071882
-2.500000	0.063598
-3.000000	0.045455
-9.000000	0.044601
-20.000000	0.000000
