raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.857143
1.500000	0.821138
1.000000	0.821138
0.500000	0.821138
0.000000	0.759984
-0.500000	0.690909
-1.000000	0.648649
-1.500000	0.436824
-2.000000	0.159091
-2.500000	0.000000
-3.000000	0.000000
-9.000000	0.000000
-20.000000	0.000000
