raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.914894
1.500000	0.847826
1.000000	0.768508
0.500000	0.694955
0.000000	0.689910
-0.500000	0.481630
-1.000000	0.317361
-1.500000	0.258675
-2.000000	0.236994
-2.500000	0.077128
-3.000000	0.053476
-9.000000	0.000000
-20.000000	0.000000
