raw score	probability
3.000000	0.496716
2.500000	0.517241
2.000000	0.517241
1.500000	0.508772
1.000000	0.495627
0.500000	0.459412
0.000000	0.345140
-0.500000	0.262269
-1.000000	0.173003
-1.500000	0.132169
-2.000000	0.099127
-2.500000	0.071174
-3.000000	0.055480
-9.000000	0.039554
-20.000000	0.000000
