raw score	probability
3.000000	0.711538
2.500000	0.711538
2.000000	0.677198
1.500000	0.743433
1.000000	0.734177
0.500000	0.672222
0.000000	0.650307
-0.500000	0.478570
-1.000000	0.377182
-1.500000	0.221498
-2.000000	0.219373
-2.500000	0.104651
-3.000000	0.074065
-9.000000	0.059322
-20.000000	0.000000
