raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.987500
1.500000	0.917282
1.000000	0.837758
0.500000	0.803922
0.000000	0.748802
-0.500000	0.715957
-1.000000	0.566629
-1.500000	0.471125
-2.000000	0.448453
-2.500000	0.311142
-3.000000	0.137255
-9.000000	0.055556
-20.000000	0.000000
