raw score	probability
3.000000	0.883255
2.500000	0.902128
2.000000	0.891863
1.500000	0.872439
1.000000	0.844382
0.500000	0.823706
0.000000	0.801909
-0.500000	0.761068
-1.000000	0.700562
-1.500000	0.644986
-2.000000	0.543372
-2.500000	0.387755
-3.000000	0.234694
-9.000000	0.086957
-20.000000	0.000000
