raw score	probability
3.000000	0.972973
2.500000	0.652997
2.000000	0.619011
1.500000	0.512253
1.000000	0.476978
0.500000	0.346843
0.000000	0.266842
-0.500000	0.194149
-1.000000	0.114952
-1.500000	0.071636
-2.000000	0.061028
-2.500000	0.050723
-3.000000	0.041496
-9.000000	0.034054
-20.000000	0.000000
