raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.785714
1.500000	0.305476
1.000000	0.304473
0.500000	0.297376
0.000000	0.295588
-0.500000	0.237201
-1.000000	0.166023
-1.500000	0.128948
-2.000000	0.103988
-2.500000	0.075431
-3.000000	0.034286
-9.000000	0.017778
-20.000000	0.000000
