raw score	probability
3.000000	0.888571
2.500000	0.907337
2.000000	0.936719
1.500000	0.937107
1.000000	0.874214
0.500000	0.842259
0.000000	0.753628
-0.500000	0.695051
-1.000000	0.555839
-1.500000	0.421782
-2.000000	0.306479
-2.500000	0.204175
-3.000000	0.180213
-9.000000	0.130435
-20.000000	0.000000
