raw score	probability
3.000000	0.333913
2.500000	0.349151
2.000000	0.328938
1.500000	0.302930
1.000000	0.293963
0.500000	0.254593
0.000000	0.136420
-0.500000	0.071593
-1.000000	0.029500
-1.500000	0.013966
-2.000000	0.012152
-2.500000	0.012358
-3.000000	0.013861
-9.000000	0.008112
-20.000000	0.000000
