raw score	probability
3.000000	0.753138
2.500000	0.671271
2.000000	0.722125
1.500000	0.674811
1.000000	0.701617
0.500000	0.700922
0.000000	0.666696
-0.500000	0.597645
-1.000000	0.448189
-1.500000	0.334632
-2.000000	0.281746
-2.500000	0.243205
-3.000000	0.326667
-9.000000	0.320000
-20.000000	0.000000
