raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	0.904762
1.500000	0.897436
1.000000	0.891892
0.500000	0.888803
0.000000	0.796646
-0.500000	0.704403
-1.000000	0.237624
-1.500000	0.142621
-2.000000	0.137897
-2.500000	0.053571
-3.000000	0.000000
-9.000000	0.000000
-20.000000	0.000000
