raw score	probability
3.000000	1.000000
2.500000	0.678571
2.000000	0.772727
1.500000	0.772727
1.000000	0.770470
0.500000	0.793731
0.000000	0.773176
-0.500000	0.582381
-1.000000	0.466191
-1.500000	0.408245
-2.000000	0.203488
-2.500000	0.075188
-3.000000	0.072165
-9.000000	0.037037
-20.000000	0.000000
