raw score	probability
3.000000	0.808241
2.500000	0.708980
2.000000	0.704442
1.500000	0.655182
1.000000	0.524113
0.500000	0.445754
0.000000	0.370601
-0.500000	0.282118
-1.000000	0.195769
-1.500000	0.140914
-2.000000	0.138629
-2.500000	0.120697
-3.000000	0.177481
-9.000000	0.153846
-20.000000	0.000000
