raw score	probability
3.000000	0.927892
2.500000	0.932874
2.000000	0.910505
1.500000	0.867461
1.000000	0.851862
0.500000	0.806921
0.000000	0.766959
-0.500000	0.735155
-1.000000	0.689788
-1.500000	0.683829
-2.000000	0.507853
-2.500000	0.447804
-3.000000	0.526584
-9.000000	0.327586
-20.000000	0.000000
