raw score	probability
3.000000	0.820043
2.500000	0.788793
2.000000	0.769397
1.500000	0.821429
1.000000	0.785714
0.500000	0.688715
0.000000	0.494033
-0.500000	0.436463
-1.000000	0.358711
-1.500000	0.282101
-2.000000	0.197411
-2.500000	0.120340
-3.000000	0.026316
-9.000000	0.000000
-20.000000	0.000000
