raw score	probability
3.000000	1.000000
2.500000	0.942857
2.000000	0.942857
1.500000	0.942857
1.000000	0.935484
0.500000	0.812950
0.000000	0.672109
-0.500000	0.426376
-1.000000	0.268503
-1.500000	0.176563
-2.000000	0.101796
-2.500000	0.073791
-3.000000	0.040164
-9.000000	0.003958
-20.000000	0.000000
