raw score	probability
3.000000	0.861111
2.500000	0.840000
2.000000	0.631944
1.500000	0.522099
1.000000	0.506989
0.500000	0.448094
0.000000	0.406640
-0.500000	0.274813
-1.000000	0.173214
-1.500000	0.104769
-2.000000	0.078919
-2.500000	0.074885
-3.000000	0.066761
-9.000000	0.052083
-20.000000	0.000000
