raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	1.000000
1.500000	0.927273
1.000000	0.803346
0.500000	0.720221
0.000000	0.668640
-0.500000	0.637655
-1.000000	0.473207
-1.500000	0.419512
-2.000000	0.349206
-2.500000	0.237939
-3.000000	0.125000
-9.000000	0.102804
-20.000000	0.000000
