raw score	probability
3.000000	1.000000
2.500000	1.000000
2.000000	1.000000
1.500000	0.971014
1.000000	0.951420
0.500000	0.934091
0.000000	0.880535
-0.500000	0.817634
-1.000000	0.696289
-1.500000	0.688685
-2.000000	0.552239
-2.500000	0.386364
-3.000000	0.224432
-9.000000	0.050725
-20.000000	0.000000
