raw score	probability
3.000000	1.000000
2.500000	0.905512
2.000000	0.901639
1.500000	0.900000
1.000000	0.888889
0.500000	0.860841
0.000000	0.682274
-0.500000	0.522411
-1.000000	0.304550
-1.500000	0.262595
-2.000000	0.236478
-2.500000	0.197885
-3.000000	0.101293
-9.000000	0.041667
-20.000000	0.000000
