raw score	probability
3.000000	0.878505
2.500000	0.850746
2.000000	0.823529
1.500000	0.819825
1.000000	0.830141
0.500000	0.822493
0.000000	0.737810
-0.500000	0.678094
-1.000000	0.676963
-1.500000	0.694482
-2.000000	0.490196
-2.500000	0.452415
-3.000000	0.230000
-9.000000	0.000000
-20.000000	0.000000
