raw score	probability
3.000000	0.695652
2.500000	0.695652
2.000000	0.695652
1.500000	0.688735
1.000000	0.805681
0.500000	0.933298
0.000000	0.875000
-0.500000	0.663399
-1.000000	0.527778
-1.500000	0.335329
-2.000000	0.257143
-2.500000	0.141502
-3.000000	0.103287
-9.000000	0.042683
-20.000000	0.000000
