raw score	probability
3.000000	1.000000
2.500000	0.857143
2.000000	0.905707
1.500000	0.961033
1.000000	0.960764
0.500000	0.916177
0.000000	0.864989
-0.500000	0.792940
-1.000000	0.650472
-1.500000	0.548794
-2.000000	0.561780
-2.500000	0.523560
-3.000000	0.388764
-9.000000	0.426471
-20.000000	0.000000
