raw score	probability
3.000000	0.888889
2.500000	0.876263
2.000000	0.899160
1.500000	0.857143
1.000000	0.832215
0.500000	0.754386
0.000000	0.716006
-0.500000	0.548456
-1.000000	0.477260
-1.500000	0.395933
-2.000000	0.203390
-2.500000	0.143630
-3.000000	0.212440
-9.000000	0.208333
-20.000000	0.000000
