raw score	probability
3.000000	0.920000
2.500000	0.925000
2.000000	0.887500
1.500000	0.909128
1.000000	0.887701
0.500000	0.847245
0.000000	0.826135
-0.500000	0.788250
-1.000000	0.734627
-1.500000	0.719008
-2.000000	0.578605
-2.500000	0.576403
-3.000000	0.423077
-9.000000	0.000000
-20.000000	0.000000
