raw score	probability
3.000000	0.852071
2.500000	0.836601
2.000000	0.835519
1.500000	0.811186
1.000000	0.686888
0.500000	0.637562
0.000000	0.576261
-0.500000	0.504821
-1.000000	0.438227
-1.500000	0.308380
-2.000000	0.173667
-2.500000	0.142811
-3.000000	0.135311
-9.000000	0.074074
-20.000000	0.000000
