GO:0000286	3992	20483283	3.71021
GO:0000287	469661	20483283	1.63962
GO:0000288	166	19481698	5.06952
GO:0000289	175	19481698	5.04659
GO:0000290	512	19481698	4.58036
GO:0000291	156	19481698	5.0965
GO:0000293	154	20483283	5.12388
GO:0000294	3	19481698	6.81251
GO:0000295	101	20483283	5.30708
GO:0000296	15	19481698	6.11354
GO:0000297	13	20483283	6.19746
GO:0000298	134	20483283	5.18429
GO:0000301	1170	19481698	4.22144
GO:0000302	22501	19481698	2.93742
GO:0000303	8174	19481698	3.37719
GO:0000304	42	19481698	5.66638
GO:0000305	5	19481698	6.59066
GO:0000306	14	10883600	5.89064
GO:0000307	585	10883600	4.26962
GO:0000308	49	10883600	5.34658
GO:0000309	1165	20483283	4.24507
GO:0000310	4419	20483283	3.66608
GO:0000311	10	10883600	6.03677
GO:0000312	9	10883600	6.08253
GO:0000313	882	10883600	4.0913
GO:0000314	757	10883600	4.15768
GO:0000315	440	10883600	4.39332
GO:0000316	1	19481698	7.28963
GO:0000319	1	20483283	7.3114
GO:0000320	87	19481698	5.35011
GO:0000321	11	19481698	6.24823
GO:0000322	407	10883600	4.42718
GO:0000323	5218	10883600	3.31927
GO:0000324	340	10883600	4.50529
GO:0000325	305	10883600	4.55247
GO:0000326	66	10883600	5.21723
GO:0000327	7	10883600	6.19167
GO:0000328	38	10883600	5.45699
GO:0000329	552	10883600	4.29483
GO:0000331	34	10883600	5.50529
GO:0000333	3	10883600	6.55965
GO:0000334	516	20483283	4.59875
GO:0000335	6	19481698	6.51148
GO:0000337	6	19481698	6.51148
GO:0000338	369	19481698	4.7226
GO:0000339	998	20483283	4.31227
GO:0000340	92	20483283	5.34761
GO:0000346	163	10883600	4.82458
GO:0000347	471	10883600	4.36375
GO:0000348	6	19481698	6.51148
GO:0000349	13	19481698	6.17568
GO:0000350	12	19481698	6.21045
GO:0000354	7	19481698	6.44453
GO:0000372	24	19481698	5.90942
GO:0000373	31	19481698	5.79826
GO:0000374	1	19481698	7.28963
GO:0000375	8641	19481698	3.35306
GO:0000376	24	19481698	5.90942
GO:0000377	8540	19481698	3.35817
GO:0000379	153	19481698	5.10494
GO:0000380	164	19481698	5.07478
GO:0000381	518	19481698	4.5753
GO:0000384	14	20483283	6.16527
GO:0000386	38	20483283	5.73162
GO:0000387	476	19481698	4.61202
GO:0000388	18	19481698	6.03435
GO:0000389	36	19481698	5.73332
GO:0000390	12	19481698	6.21045
GO:0000393	2	19481698	6.9886
GO:0000394	3674	19481698	3.72449
GO:0000395	350	19481698	4.74556
GO:0000398	8509	19481698	3.35975
GO:0000399	83	10883600	5.11769
GO:0000400	304	20483283	4.82853
GO:0000401	1	20483283	7.3114
GO:0000402	1	20483283	7.3114
GO:0000403	123	20483283	5.22149
GO:0000404	85	20483283	5.38198
GO:0000405	81	20483283	5.40291
GO:0000406	57	20483283	5.55552
GO:0000407	289	10883600	4.57587
GO:0000408	31	10883600	5.54541
GO:0000409	32	19481698	5.78448
GO:0000411	32	19481698	5.78448
GO:0000412	196	19481698	4.99737
GO:0000413	61840	19481698	2.49836
GO:0000414	46	19481698	5.62687
GO:0000415	22	19481698	5.9472
GO:0000416	23	19481698	5.9279
GO:0000417	122	10883600	4.95041
GO:0000418	65	10883600	5.22386
GO:0000419	12	10883600	5.95759
GO:0000421	251	10883600	4.6371
GO:0000422	212	19481698	4.96329
GO:0000428	2410	10883600	3.65476
GO:0000429	114	19481698	5.23272
GO:0000430	75	19481698	5.41457
GO:0000431	25	19481698	5.89169
GO:0000432	60	19481698	5.51148
GO:0000433	34	19481698	5.75815
GO:0000435	25	19481698	5.89169
GO:0000436	99	19481698	5.29399
GO:0000437	35	19481698	5.74556
GO:0000439	2156	10883600	3.70312
GO:0000441	13	10883600	5.92283
GO:0000442	2	10883600	6.73574
GO:0000443	2	10883600	6.73574
GO:0000444	79	10883600	5.13915
GO:0000445	456	10883600	4.37781
GO:0000446	18	10883600	5.7815
GO:0000447	213	19481698	4.96125
GO:0000448	16	19481698	6.08551
GO:0000451	2260	19481698	3.93552
GO:0000453	4	19481698	6.68757
GO:0000455	9	19481698	6.33538
GO:0000459	74	19481698	5.42039
GO:0000460	218	19481698	4.95117
GO:0000461	45	19481698	5.63641
GO:0000462	170	19481698	5.05918
GO:0000463	142	19481698	5.13734
GO:0000464	2	19481698	6.9886
GO:0000465	2	19481698	6.9886
GO:0000466	97	19481698	5.30286
GO:0000467	73	19481698	5.4263
GO:0000469	353	19481698	4.74185
GO:0000470	149	19481698	5.11644
GO:0000472	119	19481698	5.21408
GO:0000478	255	19481698	4.88309
GO:0000479	230	19481698	4.9279
GO:0000480	117	19481698	5.22144
GO:0000481	3	19481698	6.81251
GO:0000488	4	19481698	6.68757
GO:0000489	4	19481698	6.68757
GO:0000491	76	19481698	5.40881
GO:0000492	71	19481698	5.43837
GO:0000493	4	19481698	6.68757
GO:0000494	3	19481698	6.81251
GO:0000495	19	19481698	6.01087
GO:0000500	9	10883600	6.08253
GO:0000501	5	19481698	6.59066
GO:0000502	17591	10883600	2.79148
GO:0000506	177	10883600	4.7888
GO:0000578	952	19481698	4.31099
GO:0000700	48	20483283	5.63016
GO:0000701	25	20483283	5.91346
GO:0000702	8039	20483283	3.4062
GO:0000703	1015	20483283	4.30493
GO:0000705	5	19481698	6.59066
GO:0000706	21	19481698	5.96741
GO:0000707	10	19481698	6.28963
GO:0000709	21	19481698	5.96741
GO:0000710	150	19481698	5.11354
GO:0000711	21	19481698	5.96741
GO:0000712	165	19481698	5.07214
GO:0000713	11	19481698	6.24823
GO:0000715	49	19481698	5.59943
GO:0000716	1	19481698	7.28963
GO:0000717	28	19481698	5.84247
GO:0000718	23	19481698	5.9279
GO:0000719	21	19481698	5.96741
GO:0000720	62	19481698	5.49724
GO:0000721	198	20483283	5.01473
GO:0000722	124	19481698	5.19621
GO:0000723	3043	19481698	3.80632
GO:0000724	6041	19481698	3.50852
GO:0000725	6125	19481698	3.50252
GO:0000726	2857	19481698	3.83372
GO:0000727	138	19481698	5.14975
GO:0000728	2	19481698	6.9886
GO:0000729	169	19481698	5.06174
GO:0000730	21	19481698	5.96741
GO:0000731	203	19481698	4.98213
GO:0000732	2	19481698	6.9886
GO:0000733	198	19481698	4.99296
GO:0000734	8	19481698	6.38654
GO:0000735	28	19481698	5.84247
GO:0000736	5	19481698	6.59066
GO:0000737	570	19481698	4.53375
GO:0000738	412	19481698	4.67473
GO:0000740	10	19481698	6.28963
GO:0000741	245	19481698	4.90046
GO:0000742	43	19481698	5.65616
GO:0000743	13	19481698	6.17568
GO:0000746	12561	19481698	3.1906
GO:0000747	77	19481698	5.40314
GO:0000749	77	19481698	5.40314
GO:0000750	144	19481698	5.13126
GO:0000751	10	19481698	6.28963
GO:0000752	10	19481698	6.28963
GO:0000753	18	19481698	6.03435
GO:0000754	65	19481698	5.47671
GO:0000755	10	19481698	6.28963
GO:0000756	1	19481698	7.28963
GO:0000760	1	19481698	7.28963
GO:0000767	20	19481698	5.9886
GO:0000768	448	19481698	4.63835
GO:0000769	1	19481698	7.28963
GO:0000770	6	19481698	6.51148
GO:0000771	14	19481698	6.1435
GO:0000772	736	20483283	4.44452
GO:0000773	71	20483283	5.46014
GO:0000774	8495	20483283	3.38224
GO:0000775	3179	10883600	3.53448
GO:0000776	2197	10883600	3.69494
GO:0000777	980	10883600	4.04555
GO:0000778	192	10883600	4.75347
GO:0000779	270	10883600	4.60541
GO:0000780	231	10883600	4.67316
GO:0000781	1774	10883600	3.78782
GO:0000782	221	10883600	4.69238
GO:0000783	216	10883600	4.70232
GO:0000784	804	10883600	4.13152
GO:0000785	6243	10883600	3.24138
GO:0000786	26627	10883600	2.61145
GO:0000787	1	10883600	7.03677
GO:0000788	95	10883600	5.05905
GO:0000789	15	10883600	5.86068
GO:0000790	3212	10883600	3.53
GO:0000791	433	10883600	4.40028
GO:0000792	1417	10883600	3.8854
GO:0000793	1415	10883600	3.88602
GO:0000794	848	10883600	4.10838
GO:0000795	625	10883600	4.24089
GO:0000796	1161	10883600	3.97194
GO:0000797	1	10883600	7.03677
GO:0000798	108	10883600	5.00335
GO:0000799	96	10883600	5.0545
GO:0000800	213	10883600	4.70839
GO:0000801	80	10883600	5.13368
GO:0000802	47	10883600	5.36467
GO:0000803	320	10883600	4.53162
GO:0000805	122	10883600	4.95041
GO:0000806	45	10883600	5.38356
GO:0000808	2181	10883600	3.69812
GO:0000810	8	20483283	6.40831
GO:0000811	23	10883600	5.67504
GO:0000812	82	10883600	5.12296
GO:0000813	43	10883600	5.4033
GO:0000814	16	10883600	5.83265
GO:0000815	77	10883600	5.15028
GO:0000817	4	10883600	6.43471
GO:0000818	10	10883600	6.03677
GO:0000819	556	19481698	4.54455
GO:0000820	54	19481698	5.55723
GO:0000821	6	19481698	6.51148
GO:0000822	45	20483283	5.65819
GO:0000823	20	20483283	6.01037
GO:0000824	25	20483283	5.91346
GO:0000825	2	20483283	7.01037
GO:0000827	32	20483283	5.80625
GO:0000828	88	20483283	5.36692
GO:0000829	16	20483283	6.10728
GO:0000830	13	20483283	6.19746
GO:0000831	33	20483283	5.79289
GO:0000832	58	20483283	5.54797
GO:0000835	28	10883600	5.58961
GO:0000836	7	10883600	6.19167
GO:0000837	22	10883600	5.69435
GO:0000838	2	10883600	6.73574
GO:0000839	6	10883600	6.25862
GO:0000900	91	20483283	5.35236
GO:0000902	24915	19481698	2.89317
GO:0000903	22	19481698	5.9472
GO:0000904	3845	19481698	3.70473
GO:0000905	1	19481698	7.28963
GO:0000906	6153	20483283	3.52231
GO:0000907	3	20483283	6.83428
GO:0000908	1322	20483283	4.19017
GO:0000909	2	19481698	6.9886
GO:0000910	24427	19481698	2.90176
GO:0000911	224	19481698	4.93938
GO:0000912	119	19481698	5.21408
GO:0000913	4	19481698	6.68757
GO:0000914	26	19481698	5.87465
GO:0000915	92	19481698	5.32584
GO:0000916	79	19481698	5.392
GO:0000917	43847	19481698	2.64769
GO:0000918	3870	19481698	3.70192
GO:0000919	34	19481698	5.75815
GO:0000920	60	19481698	5.51148
GO:0000921	1681	19481698	4.06406
GO:0000922	3736	10883600	3.46437
GO:0000923	10	10883600	6.03677
GO:0000924	1	10883600	7.03677
GO:0000928	50	10883600	5.3378
GO:0000930	244	10883600	4.64938
GO:0000931	79	10883600	5.13915
GO:0000932	1081	10883600	4.00295
GO:0000935	19	10883600	5.75802
GO:0000936	3	10883600	6.55965
GO:0000938	80	10883600	5.13368
GO:0000939	63	10883600	5.23743
GO:0000940	1821	10883600	3.77646
GO:0000941	4	10883600	6.43471
GO:0000942	1560	10883600	3.84365
GO:0000943	90	10883600	5.08253
GO:0000947	47	19481698	5.61753
GO:0000949	12	19481698	6.21045
GO:0000950	2	19481698	6.9886
GO:0000951	2	19481698	6.9886
GO:0000955	48	19481698	5.60839
GO:0000956	2462	19481698	3.89834
GO:0000957	50	19481698	5.59066
GO:0000958	47	19481698	5.61753
GO:0000959	427	19481698	4.6592
GO:0000960	54	19481698	5.55723
GO:0000961	7	19481698	6.44453
GO:0000962	47	19481698	5.61753
GO:0000963	145	19481698	5.12826
GO:0000964	24	19481698	5.90942
GO:0000965	49	19481698	5.59943
GO:0000966	168	19481698	5.06432
GO:0000967	123	19481698	5.19972
GO:0000972	58	19481698	5.5262
GO:0000973	35	19481698	5.74556
GO:0000974	125	10883600	4.93986
GO:0000975	14435	20483283	3.15198
GO:0000976	8547	20483283	3.37959
GO:0000977	2473	20483283	3.91818
GO:0000978	1013	20483283	4.30579
GO:0000979	608	20483283	4.5275
GO:0000980	377	20483283	4.73506
GO:0000981	29330	20483283	2.84409
GO:0000982	2609	20483283	3.89493
GO:0000983	223	20483283	4.96309
GO:0000984	1221	20483283	4.22468
GO:0000986	1221	20483283	4.22468
GO:0000987	2565	20483283	3.90231
GO:0000988	107447	20483283	2.28021
GO:0000989	23142	20483283	2.947
GO:0000990	83953	20483283	2.38736
GO:0000991	48	20483283	5.63016
GO:0000992	7	20483283	6.4663
GO:0000993	246	20483283	4.92046
GO:0000994	4	20483283	6.70934
GO:0000995	10	20483283	6.3114
GO:0000996	83869	20483283	2.3878
GO:0000999	7	19481698	6.44453
GO:0001000	1	20483283	7.3114
GO:0001002	7	20483283	6.4663
GO:0001003	6	20483283	6.53325
GO:0001004	6	20483283	6.53325
GO:0001005	6	20483283	6.53325
GO:0001007	10	20483283	6.3114
GO:0001008	6	20483283	6.53325
GO:0001009	6	19481698	6.51148
GO:0001010	44	20483283	5.66795
GO:0001011	38	20483283	5.73162
GO:0001012	2568	20483283	3.9018
GO:0001013	36	20483283	5.7551
GO:0001015	5	19481698	6.59066
GO:0001016	91	20483283	5.35236
GO:0001017	1221	20483283	4.22468
GO:0001018	2	20483283	7.01037
GO:0001021	6	19481698	6.51148
GO:0001025	52	20483283	5.5954
GO:0001026	3	20483283	6.83428
GO:0001030	72	20483283	5.45407
GO:0001031	71	20483283	5.46014
GO:0001032	65	20483283	5.49849
GO:0001034	6	20483283	6.53325
GO:0001041	6	19481698	6.51148
GO:0001042	28	20483283	5.86424
GO:0001044	1	20483283	7.3114
GO:0001046	876	20483283	4.3689
GO:0001047	1281	20483283	4.20385
GO:0001053	6	20483283	6.53325
GO:0001054	1	20483283	7.3114
GO:0001055	10	20483283	6.3114
GO:0001056	17	20483283	6.08095
GO:0001067	14439	20483283	3.15186
GO:0001068	4	20483283	6.70934
GO:0001069	4	20483283	6.70934
GO:0001070	4	20483283	6.70934
GO:0001071	1025107	20483283	1.30063
GO:0001072	4	20483283	6.70934
GO:0001073	3	20483283	6.83428
GO:0001075	64	20483283	5.50522
GO:0001076	7956	20483283	3.4107
GO:0001077	1521	20483283	4.12927
GO:0001078	729	20483283	4.44867
GO:0001079	10	19481698	6.28963
GO:0001080	8	19481698	6.38654
GO:0001081	1	19481698	7.28963
GO:0001082	33	20483283	5.79289
GO:0001083	56	20483283	5.56321
GO:0001084	1	20483283	7.3114
GO:0001085	1706	20483283	4.07942
GO:0001087	38	20483283	5.73162
GO:0001088	1	20483283	7.3114
GO:0001089	3	20483283	6.83428
GO:0001090	1	20483283	7.3114
GO:0001091	64	20483283	5.50522
GO:0001092	3	20483283	6.83428
GO:0001093	40	20483283	5.70934
GO:0001094	17	20483283	6.08095
GO:0001095	1	20483283	7.3114
GO:0001096	2	20483283	7.01037
GO:0001097	4	20483283	6.70934
GO:0001098	315	20483283	4.81309
GO:0001099	310	20483283	4.82004
GO:0001100	57	19481698	5.53375
GO:0001101	3479	19481698	3.74817
GO:0001102	734	20483283	4.4457
GO:0001103	440	20483283	4.66795
GO:0001104	7403	20483283	3.44199
GO:0001105	470	20483283	4.6393
GO:0001106	360	20483283	4.7551
GO:0001108	3	20483283	6.83428
GO:0001109	7	19481698	6.44453
GO:0001111	7	19481698	6.44453
GO:0001112	11	19481698	6.24823
GO:0001113	7	19481698	6.44453
GO:0001114	1	10883600	7.03677
GO:0001120	11	19481698	6.24823
GO:0001121	1	19481698	7.28963
GO:0001123	1	19481698	7.28963
GO:0001125	1	19481698	7.28963
GO:0001128	7	20483283	6.4663
GO:0001129	11	20483283	6.27001
GO:0001130	5	20483283	6.61243
GO:0001131	4	20483283	6.70934
GO:0001132	12	20483283	6.23222
GO:0001133	14	20483283	6.16527
GO:0001134	112	20483283	5.26218
GO:0001135	36	20483283	5.7551
GO:0001138	1	20483283	7.3114
GO:0001139	8	20483283	6.40831
GO:0001141	2	20483283	7.01037
GO:0001152	1	20483283	7.3114
GO:0001153	7	20483283	6.4663
GO:0001155	1	20483283	7.3114
GO:0001156	51	20483283	5.60383
GO:0001158	636	20483283	4.50794
GO:0001159	2590	20483283	3.8981
GO:0001161	51	20483283	5.60383
GO:0001162	51	20483283	5.60383
GO:0001163	35	20483283	5.76733
GO:0001164	30	20483283	5.83428
GO:0001165	2	20483283	7.01037
GO:0001167	42	20483283	5.68815
GO:0001168	7	20483283	6.4663
GO:0001169	35	20483283	5.76733
GO:0001172	1	19481698	7.28963
GO:0001173	6	19481698	6.51148
GO:0001174	6	19481698	6.51148
GO:0001178	3	19481698	6.81251
GO:0001179	4	20483283	6.70934
GO:0001180	1	19481698	7.28963
GO:0001181	3	20483283	6.83428
GO:0001185	1	19481698	7.28963
GO:0001186	32	20483283	5.80625
GO:0001187	31	20483283	5.82004
GO:0001188	31	19481698	5.79826
GO:0001189	31	19481698	5.79826
GO:0001190	693	20483283	4.47067
GO:0001191	498	20483283	4.61417
GO:0001192	3	19481698	6.81251
GO:0001193	3	19481698	6.81251
GO:0001196	5	19481698	6.59066
GO:0001197	2	19481698	6.9886
GO:0001198	4	19481698	6.68757
GO:0001199	2	20483283	7.01037
GO:0001200	2	20483283	7.01037
GO:0001201	2	20483283	7.01037
GO:0001202	2	20483283	7.01037
GO:0001205	45	20483283	5.65819
GO:0001207	6	19481698	6.51148
GO:0001217	2	20483283	7.01037
GO:0001221	39	20483283	5.72034
GO:0001222	38	20483283	5.73162
GO:0001223	2	20483283	7.01037
GO:0001224	6	20483283	6.53325
GO:0001225	2	20483283	7.01037
GO:0001226	5	20483283	6.61243
GO:0001227	764	20483283	4.42831
GO:0001228	1636	20483283	4.09762
GO:0001300	183	19481698	5.02718
GO:0001301	28	19481698	5.84247
GO:0001302	203	19481698	4.98213
GO:0001304	25	19481698	5.89169
GO:0001306	113	19481698	5.23655
GO:0001308	5	19481698	6.59066
GO:0001309	20	19481698	5.9886
GO:0001315	56	19481698	5.54144
GO:0001319	2	19481698	6.9886
GO:0001320	5	19481698	6.59066
GO:0001324	9	19481698	6.33538
GO:0001400	83	10883600	5.11769
GO:0001401	32	10883600	5.53162
GO:0001402	59	19481698	5.51877
GO:0001403	78	19481698	5.39753
GO:0001405	23	10883600	5.67504
GO:0001406	6	20483283	6.53325
GO:0001407	6	19481698	6.51148
GO:0001408	22	19481698	5.9472
GO:0001409	22	20483283	5.96898
GO:0001410	31	19481698	5.79826
GO:0001411	35	10883600	5.4927
GO:0001501	3009	19481698	3.8112
GO:0001502	469	19481698	4.61845
GO:0001503	2908	19481698	3.82603
GO:0001504	182	19481698	5.02956
GO:0001505	2087	19481698	3.9701
GO:0001507	156	19481698	5.0965
GO:0001508	1061	19481698	4.26391
GO:0001510	126272	19481698	2.18832
GO:0001512	71	20483283	5.46014
GO:0001514	4905	19481698	3.59899
GO:0001515	165	20483283	5.09392
GO:0001516	324	19481698	4.77908
GO:0001517	75	20483283	5.43634
GO:0001518	1419	10883600	3.88479
GO:0001519	12	19481698	6.21045
GO:0001520	87	10883600	5.09725
GO:0001522	65969	19481698	2.47029
GO:0001523	684	19481698	4.45457
GO:0001525	4476	19481698	3.63874
GO:0001527	233	10883600	4.66942
GO:0001530	3190	20483283	3.80761
GO:0001532	1	20483283	7.3114
GO:0001533	271	10883600	4.6038
GO:0001534	3	10883600	6.55965
GO:0001537	100	20483283	5.3114
GO:0001539	87997	19481698	2.34516
GO:0001540	395	20483283	4.7148
GO:0001541	963	19481698	4.306
GO:0001542	201	19481698	4.98643
GO:0001543	52	19481698	5.57362
GO:0001544	31	19481698	5.79826
GO:0001545	2	19481698	6.9886
GO:0001546	24	19481698	5.90942
GO:0001547	104	19481698	5.27259
GO:0001550	33	19481698	5.77111
GO:0001552	7	19481698	6.44453
GO:0001553	209	19481698	4.96948
GO:0001554	12	19481698	6.21045
GO:0001555	51	19481698	5.58206
GO:0001556	293	19481698	4.82276
GO:0001558	6502	19481698	3.47658
GO:0001560	49	19481698	5.59943
GO:0001561	106	19481698	5.26432
GO:0001562	411	19481698	4.67579
GO:0001565	16	20483283	6.10728
GO:0001566	7	20483283	6.4663
GO:0001567	4	20483283	6.70934
GO:0001568	2458	19481698	3.89904
GO:0001569	890	19481698	4.34024
GO:0001570	1818	19481698	4.03003
GO:0001571	1	20483283	7.3114
GO:0001573	280	19481698	4.84247
GO:0001574	142	19481698	5.13734
GO:0001575	7	19481698	6.44453
GO:0001578	809	19481698	4.38168
GO:0001579	51	19481698	5.58206
GO:0001580	110	19481698	5.24823
GO:0001581	32	19481698	5.78448
GO:0001582	37	19481698	5.72143
GO:0001586	2	20483283	7.01037
GO:0001587	7	20483283	6.4663
GO:0001588	54	20483283	5.57901
GO:0001591	63	20483283	5.51206
GO:0001594	493	20483283	4.61855
GO:0001595	350	20483283	4.76733
